candidate_id	objective_id	input_contract	target_label	source_gate	baseline	primary_metric	parameter_cap	consumer	replacement_for	status	authority
CAND-P-134	OBJ-CAND-P-134-MOSFET-LEAKAGETRENDNET	PH12_or_PE2_off_state_current_voltage_temperature_and_cycle_history	temperature_normalized_leakage_uA_and_leakage_trend_slope	TEAM_MEASURED_OFF_STATE_TRACES_WITH_INSTRUMENT_FLOOR_ANNOTATION	temperature_binned_robust_linear_trend	leakage_MAE_uA_trend_sign_accuracy_and_false_alarm_rate	MAX_32K_PARAMETERS_W8A8	DEVICE_HEALTH_MOSFET	ICM-064	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-135	OBJ-CAND-P-135-SD-THROUGHPUTANOMALYNET	SD_block_latency_SPI_lock_wait_MAX31856_sample_age_cache_state_and_operation_type	SD_throughput_KiB_s_and_bus_anomaly_class	BOARD_MEASURED_STREAMING_TRACES_WITH_FAULT_INJECTION_AND_OPERATION_SPLIT	rolling_median_throughput_and_fixed_timeout_rules	throughput_MAPE_anomaly_macro_F1_and_p99_latency_error	MAX_48K_PARAMETERS_W8A8	MODEL_BANK_IO_GUARD	ICM-060,ICM-071	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-136	OBJ-CAND-P-136-CLOCK-SYNCQUALITYNET	DS3231_timestamp_MCU_tick_log_sequence_reset_cause_and_temperature	clock_offset_ms_drift_ppm_jitter_ms_and_sync_quality_class	TEAM_MEASURED_24H_CLOCK_TRACES_WITH_POWER_CYCLE_AND_REFERENCE_CLOCK	linear_offset_drift_fit	offset_MAE_ms_drift_MAE_ppm_and_quality_macro_F1	MAX_24K_PARAMETERS_W8A8	CHRONOSPEC_TIME_QUALITY	ICM-071	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-137	OBJ-CAND-P-137-SENSOR-CROSSCALIBRATIONNET	MAX31856_MLX90640_SHT30_temperature_triplets_spatial_ROI_and_reference_state	per_sensor_bias_C_scale_and_cross_sensor_consistency_score	TEAM_MEASURED_MULTI_POINT_CALIBRATION_WITH_HELDOUT_TEMPERATURE_LEVELS	two_point_affine_calibration	bias_MAE_C_scale_error_and_consistency_AUROC	MAX_48K_PARAMETERS_W8A8	EVIDENCECARD_SENSOR_CALIBRATION	ICM-054,ICM-055,ICM-056,ICM-059	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-138	OBJ-CAND-P-138-PHOSPHOR-HOSTSTABILITYRANKNET	host_composition_crystal_descriptors_formation_energy_and_competing_phase_features	phosphor_host_stability_rank_and_top_k_candidate_set	LICENSE_REVIEWED_OPEN_COMPUTED_DATA_WITH_CHEMICAL_SYSTEM_SPLIT	formation_energy_sort_with_rule_based_phase_filter	NDCG_at_10_top5_recall_and_pairwise_accuracy	MAX_128K_PARAMETERS_W8A8	MATERIAL_SCREENING_RAG	ICM-074,ICM-075	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-139	OBJ-CAND-P-139-DOPANT-SOLUBILITYRANKNET	host_dopant_ionic_radius_valence_site_descriptors_and_synthesis_conditions	dopant_solubility_rank_and_compatible_site_probability	LICENSE_REVIEWED_OPEN_EXPERIMENTAL_DATA_WITH_HOST_FAMILY_SPLIT	radius_mismatch_and_charge_balance_score	NDCG_at_10_site_AUROC_and_pairwise_accuracy	MAX_128K_PARAMETERS_W8A8	PHOSPHOR_RECIPE_SCREENING	ICM-083,ICM-085,ICM-086	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-140	OBJ-CAND-P-140-PIEZOELECTRIC-COEFFICIENTNET	crystal_structure_composition_symmetry_and_elastic_dielectric_descriptors	piezoelectric_d33_pC_per_N_and_uncertainty	LICENSE_REVIEWED_OPEN_COMPUTED_DATA_WITH_STRUCTURE_PROTOTYPE_SPLIT	composition_descriptor_gradient_boosting	d33_MAE_Spearman_rho_and_interval_coverage	MAX_128K_PARAMETERS_W8A8	SEMIMAT_BENCHMARK_ONLY	ICM-102,ICM-106,ICM-107	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-141	OBJ-CAND-P-141-SEEBECK-COEFFICIENTNET	composition_structure_temperature_carrier_features_and_band_descriptors	Seebeck_coefficient_uV_per_K_and_sign	LICENSE_REVIEWED_OPEN_EXPERIMENTAL_DATA_WITH_COMPOUND_FAMILY_SPLIT	descriptor_ridge_regression	Seebeck_MAE_uV_per_K_sign_accuracy_and_Spearman_rho	MAX_128K_PARAMETERS_W8A8	SEMIMAT_BENCHMARK_ONLY	ICM-104,ICM-105,ICM-116	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-142	OBJ-CAND-P-142-SOLAR-SLME-RANKNET	bandgap_absorption_spectrum_thickness_and_direct_indirect_gap_features	spectroscopic_limited_maximum_efficiency_rank_and_percent	LICENSE_REVIEWED_OPEN_COMPUTED_DATA_WITH_CHEMICAL_SYSTEM_SPLIT	Shockley_Queisser_bandgap_baseline	SLME_MAE_percent_NDCG_at_10_and_top5_recall	MAX_128K_PARAMETERS_W8A8	SEMIMAT_BENCHMARK_ONLY	ICM-097,ICM-103	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-143	OBJ-CAND-P-143-IR-MODEINTENSITYNET	composition_structure_phonon_mode_frequency_eigenvector_and_born_charge_features	infrared_mode_intensity_and_active_inactive_class	LICENSE_REVIEWED_OPEN_DFT_DATA_WITH_MATERIAL_FAMILY_SPLIT	frequency_binned_mean_intensity	log_intensity_MAE_active_macro_F1_and_Spearman_rho	MAX_128K_PARAMETERS_W8A8	SEMIMAT_BENCHMARK_ONLY	ICM-103,ICM-116	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-144	OBJ-CAND-P-144-THERMOELECTRIC-POWERFACTORNET	Seebeck_conductivity_temperature_carrier_and_structure_descriptors	thermoelectric_power_factor_uW_per_cmK2_and_rank	LICENSE_REVIEWED_OPEN_EXPERIMENTAL_DATA_WITH_COMPOUND_FAMILY_SPLIT	Seebeck_squared_times_conductivity_formula_with_measured_inputs	power_factor_MAPE_NDCG_at_10_and_top5_recall	MAX_128K_PARAMETERS_W8A8	SEMIMAT_BENCHMARK_ONLY	ICM-104,ICM-105,ICM-116	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-145	OBJ-CAND-P-145-SOC-SPILLAGETOPOLOGICALNET	band_structure_SOC_without_SOC_occupancy_and_symmetry_descriptors	spin_orbit_spillage_score_and_topological_candidate_class	LICENSE_REVIEWED_OPEN_COMPUTED_DATA_WITH_STRUCTURE_PROTOTYPE_SPLIT	band_inversion_rule_features	spillage_MAE_candidate_AUROC_and_top20_precision	MAX_128K_PARAMETERS_W8A8	SEMIMAT_BENCHMARK_ONLY	ICM-098	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-146	OBJ-CAND-P-146-THINFILM-RESISTIVITYVMNET	deposition_recipe_chamber_trace_thickness_temperature_and_material_family	thin_film_resistivity_uohm_cm_with_prediction_interval	LICENSE_REVIEWED_OPEN_OR_TEAM_DATA_WITH_RUN_LEVEL_SPLIT_AND_FOUR_POINT_PROBE_REFERENCE	thickness_temperature_conditioned_ridge_regression	resistivity_MAPE_interval_coverage_and_width	MAX_96K_PARAMETERS_W8A8	FAB_VIRTUAL_METROLOGY	ICM-098	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-147	OBJ-CAND-P-147-UNDERFILL-VOIDRISKNET	dispense_profile_viscosity_preheat_geometry_flow_front_features_and_Xray_summary	underfill_void_fraction_percent_and_void_risk_probability	LICENSE_REVIEWED_OPEN_OR_TEAM_DATA_WITH_PACKAGE_LEVEL_SPLIT	fill_fraction_and_viscosity_logistic_baseline	void_fraction_MAE_risk_AUROC_and_calibration_ECE	MAX_96K_PARAMETERS_W8A8	PACKAGING_PROCESS_QC	ICM-137,ICM-138	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-148	OBJ-CAND-P-148-THERMALCYCLE-FATIGUENET	temperature_cycle_dwell_ramp_CTE_modulus_geometry_and_damage_history	package_fatigue_damage_fraction_and_cycles_to_failure	LICENSE_REVIEWED_EXPERIMENTAL_OR_FEA_DATA_WITH_PACKAGE_FAMILY_SPLIT	Miner_rule_plus_Coffin_Manson_baseline	damage_MAE_RUL_MAPE_and_concordance_index	MAX_96K_PARAMETERS_W8A8	PACKAGING_RELIABILITY_SHADOW	ICM-133,ICM-138,ICM-139	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-001	OBJ-ICM-143-PHOSCORE-GROUNDED-QA	phosphor_RAG_evidence_composition_process_property_cards_and_question	cited_phosphor_process_structure_property_answer_with_uncertainty	LICENSED_CORPUS_REQUIRED	retrieval_only_top_passage_extract	grounded_claim_F1_citation_precision_numeric_consistency_and_refusal_F1	MAX_1P8M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-002	OBJ-ICM-144-FURNACE-EVIDENCE-QA	live_sensor_EvidenceCards_log_events_recipe_state_and_question	cited_furnace_evidence_summary_without_control_command	LICENSED_CORPUS_REQUIRED	E5_operator_brief_LM	critical_evidence_recall_unsupported_claim_rate_numeric_consistency_and_refusal_F1	MAX_1P8M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-003	OBJ-ICM-145-SEMIMAT-GROUNDED-QA	semiconductor_material_RAG_property_cards_source_state_and_question	cited_material_screening_answer_separating_experimental_and_computed_claims	LICENSED_CORPUS_REQUIRED	generic_flagship_nanoLM_without_domain_SFT	source_state_accuracy_grounded_claim_F1_citation_precision_and_refusal_F1	MAX_1P8M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-004	OBJ-ICM-146-METROLOGY-GROUNDED-QA	metrology_RAG_measurement_context_quality_flags_and_question	cited_measurement_interpretation_with_units_and_limits	LICENSED_CORPUS_REQUIRED	keyword_retrieval_plus_template	claim_entailment_F1_unit_accuracy_citation_precision_and_refusal_F1	MAX_1P6M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-005	OBJ-ICM-147-PACKMAT-GROUNDED-QA	packaging_material_RAG_stack_reliability_evidence_and_question	cited_packaging_material_reliability_answer	LICENSED_CORPUS_REQUIRED	generic_flagship_nanoLM_without_packaging_SFT	grounded_claim_F1_constraint_accuracy_citation_precision_and_refusal_F1	MAX_1P6M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-006	OBJ-ICM-148-FABQUALITY-GROUNDED-QA	fab_quality_RAG_virtual_metrology_yield_evidence_and_question	cited_fab_quality_answer_with_dataset_scope	LICENSED_CORPUS_REQUIRED	E4_batch_QC_LM	scope_accuracy_grounded_claim_F1_citation_precision_and_refusal_F1	MAX_1P6M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-007	OBJ-ICM-149-PHASE-EVOLUTION-EXPERT	phase_evolution_RAG_recipe_XRD_evidence_and_query	cited_phase_sequence_mechanism_answer	LICENSED_CORPUS_REQUIRED	E6_formula_chemistry_LM	phase_order_accuracy_grounded_claim_F1_and_citation_precision	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-008	OBJ-ICM-150-DOPANT-SITE-EXPERT	dopant_site_RAG_host_coordination_and_site_rank_evidence	cited_dopant_site_occupancy_explanation	LICENSED_CORPUS_REQUIRED	ionic_radius_rule_template	site_claim_accuracy_grounded_claim_F1_and_refusal_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-009	OBJ-ICM-151-ATMOSPHERE-DEFECT-EXPERT	atmosphere_defect_RAG_gas_valence_vacancy_EvidenceCards	cited_atmosphere_to_defect_mechanism_answer	LICENSED_CORPUS_REQUIRED	fixed_oxidizing_reducing_rule_template	causal_edge_accuracy_grounded_claim_F1_and_citation_precision	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-010	OBJ-ICM-152-NIR-ENERGY-TRANSFER-EXPERT	NIR_energy_transfer_RAG_host_dopant_spectra_and_decay_evidence	cited_energy_transfer_pathway_answer	LICENSED_CORPUS_REQUIRED	spectral_overlap_template	pathway_accuracy_grounded_claim_F1_and_citation_precision	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-011	OBJ-ICM-153-THERMAL-QUENCH-EXPERT	thermal_quench_RAG_temperature_PL_curves_and_kinetic_EvidenceCards	cited_quenching_mechanism_and_kinetic_interpretation	LICENSED_CORPUS_REQUIRED	AI7_band_label_plus_static_template	mechanism_accuracy_parameter_consistency_grounded_claim_F1_and_refusal_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-012	OBJ-ICM-154-SINTERING-KINETICS-EXPERT	sintering_RAG_density_shrinkage_grain_and_schedule_evidence	cited_sintering_stage_and_rate_limitation_answer	LICENSED_CORPUS_REQUIRED	master_sintering_curve_template	stage_accuracy_numeric_consistency_grounded_claim_F1_and_citation_precision	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-013	OBJ-ICM-155-PRECURSOR-IMPURITY-EXPERT	precursor_impurity_RAG_purity_supplier_and_batch_evidence	cited_impurity_effect_and_mitigation_hypothesis	LICENSED_CORPUS_REQUIRED	purity_threshold_lookup	impurity_effect_accuracy_grounded_claim_F1_and_refusal_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-014	OBJ-ICM-156-HOST-TRANSFER-EXPERT	source_host_target_host_RAG_site_and_property_evidence	cited_transferability_limits_and_expected_shift	LICENSED_CORPUS_REQUIRED	nearest_host_template	transfer_constraint_accuracy_grounded_claim_F1_and_uncertainty_calibration	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-015	OBJ-ICM-157-XRD-EVIDENCE-EXPERT	XRD_peaks_phase_cards_instrument_metadata_and_RAG	cited_phase_evidence_interpretation_with_ambiguity	LICENSED_CORPUS_REQUIRED	top_peak_lookup_template	phase_claim_entailment_peak_numeric_accuracy_and_refusal_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-016	OBJ-ICM-158-PL-EVIDENCE-EXPERT	PL_spectrum_peak_FWHM_decay_measurement_metadata_and_RAG	cited_PL_evidence_interpretation_with_normalization_limits	LICENSED_CORPUS_REQUIRED	AI6_AI16_scalar_outputs_plus_template	spectral_claim_entailment_numeric_accuracy_and_refusal_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-017	OBJ-ICM-159-SEMEDS-MICROSTRUCTURE-EXPERT	SEM_EDS_morphology_composition_maps_scale_and_RAG	cited_microstructure_composition_interpretation	LICENSED_CORPUS_REQUIRED	keyword_caption_extract	morphology_claim_F1_element_consistency_citation_precision_and_refusal_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-018	OBJ-ICM-160-MULTIMODAL-CONFLICT-EXPERT	XRD_PL_SEM_EDS_thermal_EvidenceCards_with_provenance	cited_conflict_explanation_and_unresolved_claim_list	LICENSED_CORPUS_REQUIRED	fixed_source_priority_order	conflict_recall_grounded_claim_F1_and_false_resolution_rate	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-019	OBJ-ICM-161-DEFECT-DOPING-EXPERT	defect_doping_RAG_charge_state_formation_energy_and_property_evidence	cited_defect_doping_mechanism_answer	LICENSED_CORPUS_REQUIRED	charge_neutrality_template	charge_balance_accuracy_grounded_claim_F1_and_citation_precision	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-020	OBJ-ICM-162-THINFILM-INTERFACE-EXPERT	thin_film_interface_RAG_adhesion_stress_and_process_evidence	cited_interface_failure_or_stability_explanation	LICENSED_CORPUS_REQUIRED	surface_energy_template	interface_claim_accuracy_grounded_claim_F1_and_refusal_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-021	OBJ-ICM-163-DIELECTRIC-THERMAL-EXPERT	dielectric_RAG_permittivity_loss_temperature_and_reliability_evidence	cited_dielectric_thermal_tradeoff_answer	LICENSED_CORPUS_REQUIRED	inverse_bandgap_template	tradeoff_claim_accuracy_numeric_consistency_and_grounded_claim_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-022	OBJ-ICM-164-OPTOELECTRONIC-INTEGRATION-EXPERT	phosphor_semiconductor_package_RAG_and_interface_constraints	cited_optoelectronic_integration_compatibility_answer	LICENSED_CORPUS_REQUIRED	independent_domain_answers_without_cross_domain_model	cross_domain_constraint_recall_grounded_claim_F1_and_refusal_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-023	OBJ-ICM-165-CURE-RHEOLOGY-EXPERT	cure_rheology_RAG_DSC_FTIR_viscosity_and_process_evidence	cited_cure_window_and_rheology_interpretation	LICENSED_CORPUS_REQUIRED	Kamal_and_viscosity_threshold_template	window_constraint_accuracy_grounded_claim_F1_and_citation_precision	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-024	OBJ-ICM-166-INTERCONNECT-METALLURGY-EXPERT	interconnect_metallurgy_RAG_phase_diffusion_joint_and_cycle_evidence	cited_interconnect_failure_mechanism_answer	LICENSED_CORPUS_REQUIRED	alloy_lookup_template	mechanism_accuracy_grounded_claim_F1_and_refusal_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-025	OBJ-ICM-167-WARPAGE-RELIABILITY-EXPERT	package_stack_warpage_stress_delamination_and_RAG	cited_warpage_to_reliability_chain_answer	LICENSED_CORPUS_REQUIRED	linear_CTE_mismatch_template	causal_chain_accuracy_numeric_consistency_and_grounded_claim_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-026	OBJ-ICM-168-VIRTUAL-METROLOGY-YIELD-EXPERT	fab_sensor_virtual_metrology_yield_RAG_and_model_EvidenceCards	cited_virtual_metrology_and_yield_interpretation	LICENSED_CORPUS_REQUIRED	E4_batch_QC_LM	scope_accuracy_model_evidence_coverage_grounded_claim_F1_and_refusal_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	DOMAIN_EXPERT_QA	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-027	OBJ-ICM-169-HYPOTHESIS-COMPOSER	selected_evidence_graph_unresolved_claims_and_domain_expert_outputs	ranked_testable_hypotheses_with_assumptions_and_falsifiers	LICENSED_CORPUS_REQUIRED	single_root_cause_template	hypothesis_coverage_testability_score_grounded_claim_F1_and_unsupported_rate	MAX_0P8M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	OFFLINE_DEEP_ANALYSIS	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-028	OBJ-ICM-170-COUNTER-HYPOTHESIS	primary_hypothesis_evidence_graph_and_known_conflicts	strongest_grounded_counter_hypothesis_and_discriminating_evidence	LICENSED_CORPUS_REQUIRED	negate_primary_hypothesis_template	counterevidence_recall_grounded_claim_F1_and_novelty_without_contradiction	MAX_0P8M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	OFFLINE_DEEP_ANALYSIS	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-029	OBJ-ICM-171-NEXT-EVIDENCE-PLANNER	hypothesis_set_missing_edges_sensor_availability_and_test_costs	ranked_next_measurements_with_expected_information_gain	LICENSED_CORPUS_REQUIRED	fixed_missing_field_order	top_k_expert_agreement_expected_gain_regret_and_safety_constraint_accuracy	MAX_0P8M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	OFFLINE_DEEP_ANALYSIS	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-030	OBJ-ICM-172-GROUNDED-SYNTHESIS	hypotheses_counterhypothesis_retrieved_evidence_and_provenance_risks	final_cited_synthesis_with_resolved_unresolved_and_refused_claims	LICENSED_CORPUS_REQUIRED	concatenate_expert_summaries	grounded_claim_F1_contradiction_rate_citation_precision_numeric_consistency_and_refusal_F1	MAX_0P8M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	OFFLINE_DEEP_ANALYSIS	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-031	OBJ-CAND-G-031-SAFETYEVIDENCE-LM	safety_query_EvidenceCard_sensor_health_deterministic_interlock_state_and_cited_safety_chunks	grounded_safety_explanation_with_citations_abstention_and_no_actuation	LICENSED_SAFETY_CORPUS_PLUS_EXPERT_REVIEW_API_OUTPUT_NEVER_GROUND_TRUTH	FurnaceEvidence_LM_zero_shot_with_deterministic_safety_template	claim_entailment_rate_citation_precision_unsafe_advice_rate_and_refusal_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	ICMAT_COUNCIL_SAFETY_REVIEW	ICM-144	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-032	OBJ-CAND-G-032-SENSORCALIBRATION-LM	calibration_query_sensor_specs_calibration_records_EvidenceCard_and_cited_metrology_chunks	grounded_sensor_calibration_interpretation_with_uncertainty_and_next_check	LICENSED_METROLOGY_CORPUS_PLUS_EXPERT_REVIEW_API_OUTPUT_NEVER_GROUND_TRUTH	FurnaceEvidence_LM_zero_shot	claim_entailment_rate_numeric_accuracy_citation_precision_and_abstention_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	ICMAT_COUNCIL_CALIBRATION_REVIEW	ICM-144	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-033	OBJ-CAND-G-033-THERMALFIELD-LM	thermal_query_MLX_field_features_MAX31856_trace_emissivity_metadata_and_cited_heat_transfer_chunks	grounded_thermal_field_diagnosis_with_hotspot_evidence_and_limitations	LICENSED_HEAT_TRANSFER_CORPUS_PLUS_EXPERT_REVIEW_API_OUTPUT_NEVER_GROUND_TRUTH	FurnaceEvidence_LM_zero_shot	claim_entailment_rate_hotspot_localization_accuracy_citation_precision_and_refusal_F1	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	ICMAT_COUNCIL_THERMAL_REVIEW	ICM-144	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-034	OBJ-CAND-G-034-DEVICEHEALTH-LM	device_query_INA226_tach_vibration_switch_trace_health_models_and_maintenance_chunks	grounded_device_health_summary_with_failure_hypothesis_and_bounded_inspection_steps	LICENSED_MAINTENANCE_CORPUS_PLUS_EXPERT_REVIEW_API_OUTPUT_NEVER_GROUND_TRUTH	FurnaceEvidence_LM_zero_shot	claim_entailment_rate_failure_mode_macro_F1_citation_precision_and_unsafe_action_rate	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	ICMAT_COUNCIL_DEVICE_REVIEW	ICM-144	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-035	OBJ-CAND-G-035-PROCESSWINDOW-LM	composition_recipe_constraints_SinterGraph_predictions_uncertainty_and_cited_kinetics_chunks	grounded_process_window_proposal_with_bounds_assumptions_and_abstention	LICENSED_SINTERING_CORPUS_PLUS_EXPERT_REVIEW_API_OUTPUT_NEVER_GROUND_TRUTH	SinteringKinetics_LM_zero_shot	constraint_satisfaction_rate_claim_entailment_citation_precision_and_interval_validity	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	ICMAT_COUNCIL_PROCESS_PLANNING	ICM-154	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-036	OBJ-CAND-G-036-MATERIALSSCREENING-LM	property_target_candidate_descriptors_predictive_rankings_and_cited_materials_chunks	grounded_material_candidate_shortlist_with_tradeoffs_and_evidence	LICENSED_MATERIALS_CORPUS_PLUS_EXPERT_REVIEW_API_OUTPUT_NEVER_GROUND_TRUTH	SemiMatCore_LM_zero_shot	top_k_candidate_recall_claim_entailment_citation_precision_and_hallucination_rate	MAX_1P8M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	ICMAT_COUNCIL_MATERIAL_SCREENING	ICM-145	PRE_REGISTERED_PLAN_ONLY	0
CAND-G-037	OBJ-CAND-G-037-DEFECTCHEMISTRY-LM	defect_query_host_dopant_charge_balance_defect_models_and_cited_defect_chemistry_chunks	grounded_defect_chemistry_hypotheses_with_charge_balance_and_counterevidence	LICENSED_DEFECT_CHEMISTRY_CORPUS_PLUS_EXPERT_REVIEW_API_OUTPUT_NEVER_GROUND_TRUTH	DefectDoping_LM_zero_shot	charge_balance_validity_claim_entailment_citation_precision_and_counterevidence_recall	MAX_1P2M_PARAMETERS_W8_INDEPENDENT_FULL_WEIGHTS	ICMAT_COUNCIL_DEFECT_REVIEW	ICM-161	PRE_REGISTERED_PLAN_ONLY	0
